Order_ID,Order_Date,Customer_ID,Employee_ID,City,Category,Product,Quantity,Gross_Sales,Discount,Net_Sales,Cost,Profit,Status,TAT_Hours,Delivery_Date,Month,Month_No,Quarter
ORD00750,2025-06-14,CUST0067,EMP009,Chennai,Office Supplies,Desk Organizer,6,34622.88,0.1,31160.59,27313.55,3847.04,Delayed,84,2025-06-17 12:00:00,Jun,6,Q2
ORD00751,2025-07-21,CUST0004,EMP001,Bengaluru,Fashion,T-Shirt,1,8422.75,0.1,7580.48,4826.1,2754.38,Pending,14,2025-07-21 14:00:00,Jul,7,Q3
ORD00752,2025-03-24,CUST0224,EMP003,Kolkata,Beauty,Face Wash,4,30086.28,0.0,30086.28,19077.26,11009.02,Completed,39,2025-03-25 15:00:00,Mar,3,Q1
ORD00753,2025-05-25,CUST0001,EMP004,Chennai,Office Supplies,File Folder,2,8198.94,0.0,8198.94,6598.88,1600.06,Cancelled,24,2025-05-26 00:00:00,May,5,Q2
ORD00754,2025-03-26,CUST0290,EMP007,Delhi,Office Supplies,Desk Organizer,2,8978.74,0.1,8080.87,5603.57,2477.3,Completed,40,2025-03-27 16:00:00,Mar,3,Q1
ORD00755,2025-03-19,CUST0109,EMP010,Mumbai,Home & Kitchen,Mixer Grinder,2,3482.62,0.2,2786.1,1836.49,949.61,Cancelled,21,2025-03-19 21:00:00,Mar,3,Q1
ORD00756,2025-01-01,CUST0265,EMP004,Delhi,Beauty,Perfume,1,4008.03,0.2,3206.42,1952.58,1253.84,Completed,42,2025-01-02 18:00:00,Jan,1,Q1
ORD00757,2025-02-20,CUST0063,EMP002,Ahmedabad,Electronics,USB Hub,3,23070.84,0.25,17303.13,13886.79,3416.34,Cancelled,24,2025-02-21 00:00:00,Feb,2,Q1
ORD00758,2025-06-22,CUST0266,EMP007,Kolkata,Fashion,Jeans,7,4022.41,0.1,3620.17,2930.48,689.69,Completed,10,2025-06-22 10:00:00,Jun,6,Q2
ORD00759,2025-07-24,CUST0138,EMP006,Kolkata,Home & Kitchen,Water Bottle,2,14721.4,0.15,12513.19,9221.8,3291.39,Delayed,50,2025-07-26 02:00:00,Jul,7,Q3
ORD00760,2025-09-17,CUST0044,EMP003,Ahmedabad,Fashion,Jeans,1,2996.91,0.15,2547.37,2205.8,341.57,Completed,23,2025-09-17 23:00:00,Sep,9,Q3
ORD00761,2025-10-15,CUST0262,EMP006,Mumbai,Electronics,Power Bank,4,30643.72,0.1,27579.35,18064.31,9515.04,Completed,13,2025-10-15 13:00:00,Oct,10,Q4
ORD00762,2025-02-03,CUST0216,EMP006,Chennai,Electronics,Power Bank,6,48038.1,0.05,45636.2,28407.36,17228.84,Cancelled,20,2025-02-03 20:00:00,Feb,2,Q1
ORD00763,2025-12-14,CUST0121,EMP005,Chennai,Office Supplies,File Folder,7,40262.04,0.1,36235.84,28030.74,8205.1,Completed,7,2025-12-14 07:00:00,Dec,12,Q4
ORD00764,2025-04-05,CUST0152,EMP004,Mumbai,Electronics,Keyboard,5,28489.7,0.2,22791.76,18239.67,4552.09,Delayed,65,2025-04-07 17:00:00,Apr,4,Q2
ORD00765,2025-03-13,CUST0213,EMP010,Hyderabad,Fashion,Backpack,7,27513.5,0.05,26137.82,16315.72,9822.1,Completed,27,2025-03-14 03:00:00,Mar,3,Q1
ORD00766,2025-02-08,CUST0234,EMP001,Ahmedabad,Beauty,Shampoo,7,49887.32,0.2,39909.86,22959.41,16950.45,Cancelled,12,2025-02-08 12:00:00,Feb,2,Q1
ORD00767,2025-06-03,CUST0111,EMP010,Bengaluru,Beauty,Moisturizer,1,8179.47,0.05,7770.5,6352.15,1418.35,Completed,44,2025-06-04 20:00:00,Jun,6,Q2
ORD00768,2025-09-07,CUST0222,EMP006,Pune,Office Supplies,File Folder,5,33109.65,0.15,28143.2,24547.78,3595.42,Completed,4,2025-09-07 04:00:00,Sep,9,Q3
ORD00769,2025-06-11,CUST0226,EMP002,Ahmedabad,Fashion,Jacket,2,10686.34,0.1,9617.71,7335.83,2281.88,Delayed,76,2025-06-14 04:00:00,Jun,6,Q2
ORD00770,2025-04-28,CUST0210,EMP003,Chennai,Fashion,Backpack,2,10433.44,0.15,8868.42,5690.83,3177.59,Completed,48,2025-04-30 00:00:00,Apr,4,Q2
ORD00771,2025-09-16,CUST0071,EMP008,Bengaluru,Electronics,Power Bank,7,50701.49,0.05,48166.42,42333.56,5832.86,Pending,12,2025-09-16 12:00:00,Sep,9,Q3
ORD00772,2025-11-02,CUST0089,EMP010,Pune,Fashion,Backpack,1,4669.05,0.2,3735.24,3155.45,579.79,Delayed,60,2025-11-04 12:00:00,Nov,11,Q4
ORD00773,2025-09-25,CUST0262,EMP006,Delhi,Home & Kitchen,Water Bottle,5,34311.15,0.1,30880.04,22215.58,8664.46,Completed,10,2025-09-25 10:00:00,Sep,9,Q3
ORD00774,2025-02-23,CUST0188,EMP003,Pune,Electronics,Headphones,2,8798.38,0.05,8358.46,6873.63,1484.83,Completed,12,2025-02-23 12:00:00,Feb,2,Q1
ORD00775,2025-08-24,CUST0112,EMP007,Chennai,Home & Kitchen,Mixer Grinder,4,2685.64,0.1,2417.08,1980.12,436.96,Cancelled,4,2025-08-24 04:00:00,Aug,8,Q3
ORD00776,2025-08-10,CUST0239,EMP004,Hyderabad,Office Supplies,Pen Set,3,10067.88,0.05,9564.49,8210.96,1353.53,Completed,38,2025-08-11 14:00:00,Aug,8,Q3
ORD00777,2025-09-08,CUST0256,EMP009,Hyderabad,Beauty,Face Wash,3,11583.24,0.05,11004.08,9105.93,1898.15,Completed,15,2025-09-08 15:00:00,Sep,9,Q3
ORD00778,2025-11-09,CUST0150,EMP005,Bengaluru,Office Supplies,Pen Set,2,2665.0,0.05,2531.75,1930.24,601.51,Cancelled,7,2025-11-09 07:00:00,Nov,11,Q4
ORD00779,2025-04-22,CUST0127,EMP003,Delhi,Beauty,Perfume,5,5029.2,0.2,4023.36,3021.83,1001.53,Pending,23,2025-04-22 23:00:00,Apr,4,Q2
ORD00780,2025-09-12,CUST0274,EMP002,Bengaluru,Office Supplies,Desk Organizer,6,27726.78,0.1,24954.1,17573.37,7380.73,Cancelled,6,2025-09-12 06:00:00,Sep,9,Q3
ORD00781,2025-10-30,CUST0139,EMP002,Mumbai,Fashion,Sneakers,2,1721.9,0.1,1549.71,1172.73,376.98,Pending,20,2025-10-30 20:00:00,Oct,10,Q4
ORD00782,2025-07-26,CUST0103,EMP003,Hyderabad,Home & Kitchen,Mixer Grinder,6,16077.54,0.05,15273.66,12408.65,2865.01,Cancelled,17,2025-07-26 17:00:00,Jul,7,Q3
ORD00783,2025-08-17,CUST0242,EMP002,Bengaluru,Beauty,Hair Dryer,6,38204.28,0.05,36294.07,31567.94,4726.13,Completed,36,2025-08-18 12:00:00,Aug,8,Q3
ORD00784,2025-12-07,CUST0117,EMP004,Mumbai,Electronics,Keyboard,5,41015.05,0.25,30761.29,21662.25,9099.04,Pending,14,2025-12-07 14:00:00,Dec,12,Q4
ORD00785,2025-03-07,CUST0214,EMP002,Delhi,Home & Kitchen,Cookware Set,6,36865.32,0.1,33178.79,24529.26,8649.53,Completed,5,2025-03-07 05:00:00,Mar,3,Q1
ORD00786,2025-03-16,CUST0017,EMP010,Kolkata,Electronics,Keyboard,4,33753.68,0.2,27002.94,18815.27,8187.67,Delayed,94,2025-03-19 22:00:00,Mar,3,Q1
ORD00787,2025-04-13,CUST0179,EMP009,Pune,Home & Kitchen,Mixer Grinder,5,29905.6,0.05,28410.32,21893.03,6517.29,Pending,11,2025-04-13 11:00:00,Apr,4,Q2
ORD00788,2025-07-11,CUST0224,EMP002,Bengaluru,Home & Kitchen,Table Lamp,2,5206.36,0.0,5206.36,3945.76,1260.6,Pending,6,2025-07-11 06:00:00,Jul,7,Q3
ORD00789,2025-09-09,CUST0270,EMP009,Mumbai,Office Supplies,Notebook,7,40331.48,0.2,32265.18,17935.73,14329.45,Cancelled,6,2025-09-09 06:00:00,Sep,9,Q3
ORD00790,2025-08-14,CUST0134,EMP006,Hyderabad,Beauty,Shampoo,4,24052.04,0.1,21646.84,15771.53,5875.31,Pending,10,2025-08-14 10:00:00,Aug,8,Q3
ORD00791,2025-10-21,CUST0114,EMP001,Ahmedabad,Beauty,Hair Dryer,1,3253.92,0.0,3253.92,1884.67,1369.25,Completed,32,2025-10-22 08:00:00,Oct,10,Q4
ORD00792,2025-11-02,CUST0132,EMP004,Pune,Home & Kitchen,Table Lamp,3,893.73,0.05,849.04,474.36,374.68,Delayed,79,2025-11-05 07:00:00,Nov,11,Q4
ORD00793,2025-04-08,CUST0139,EMP001,Bengaluru,Fashion,T-Shirt,2,12043.44,0.15,10236.92,8303.12,1933.8,Cancelled,17,2025-04-08 17:00:00,Apr,4,Q2
ORD00794,2025-12-04,CUST0232,EMP006,Hyderabad,Fashion,Sneakers,2,662.4,0.1,596.16,378.77,217.39,Completed,44,2025-12-05 20:00:00,Dec,12,Q4
ORD00795,2025-10-13,CUST0092,EMP004,Kolkata,Electronics,Keyboard,2,10840.84,0.1,9756.76,6463.04,3293.72,Delayed,55,2025-10-15 07:00:00,Oct,10,Q4
ORD00796,2025-12-01,CUST0267,EMP003,Pune,Electronics,Headphones,4,6064.8,0.05,5761.56,3290.7,2470.86,Delayed,54,2025-12-03 06:00:00,Dec,12,Q4
ORD00797,2025-12-13,CUST0099,EMP003,Chennai,Office Supplies,File Folder,1,4872.79,0.05,4629.15,2820.24,1808.91,Completed,21,2025-12-13 21:00:00,Dec,12,Q4
ORD00798,2025-11-04,CUST0207,EMP009,Hyderabad,Home & Kitchen,Mixer Grinder,7,30503.69,0.25,22877.77,18362.83,4514.94,Delayed,49,2025-11-06 01:00:00,Nov,11,Q4
ORD00799,2025-09-06,CUST0008,EMP006,Chennai,Electronics,Keyboard,5,1314.2,0.05,1248.49,890.01,358.48,Completed,4,2025-09-06 04:00:00,Sep,9,Q3
ORD00800,2025-06-15,CUST0093,EMP009,Delhi,Electronics,Keyboard,1,3179.93,0.1,2861.94,2405.81,456.13,Completed,18,2025-06-15 18:00:00,Jun,6,Q2
ORD00801,2025-12-01,CUST0158,EMP005,Bengaluru,Home & Kitchen,Mixer Grinder,4,20676.44,0.15,17574.97,11970.13,5604.84,Cancelled,7,2025-12-01 07:00:00,Dec,12,Q4
ORD00802,2025-01-30,CUST0099,EMP002,Kolkata,Office Supplies,Pen Set,2,14471.72,0.05,13748.13,8780.54,4967.59,Completed,23,2025-01-30 23:00:00,Jan,1,Q1
ORD00803,2025-09-04,CUST0225,EMP008,Mumbai,Electronics,Power Bank,3,22710.48,0.05,21574.96,14341.05,7233.91,Cancelled,18,2025-09-04 18:00:00,Sep,9,Q3
ORD00804,2025-04-16,CUST0208,EMP005,Bengaluru,Office Supplies,Notebook,2,8380.3,0.1,7542.27,5922.3,1619.97,Delayed,71,2025-04-18 23:00:00,Apr,4,Q2
ORD00805,2025-02-20,CUST0073,EMP002,Hyderabad,Beauty,Perfume,5,31161.65,0.1,28045.48,20561.6,7483.88,Cancelled,4,2025-02-20 04:00:00,Feb,2,Q1
ORD00806,2025-03-22,CUST0059,EMP004,Chennai,Office Supplies,Pen Set,6,16754.4,0.1,15078.96,12792.73,2286.23,Completed,8,2025-03-22 08:00:00,Mar,3,Q1
ORD00807,2025-05-13,CUST0287,EMP009,Ahmedabad,Fashion,T-Shirt,3,9021.78,0.05,8570.69,6417.01,2153.68,Completed,37,2025-05-14 13:00:00,May,5,Q2
ORD00808,2025-10-12,CUST0064,EMP004,Chennai,Fashion,Jeans,2,3547.54,0.1,3192.79,2275.49,917.3,Cancelled,13,2025-10-12 13:00:00,Oct,10,Q4
ORD00809,2025-05-18,CUST0256,EMP004,Pune,Office Supplies,Notebook,7,33895.89,0.1,30506.3,24688.7,5817.6,Completed,6,2025-05-18 06:00:00,May,5,Q2
ORD00810,2025-07-03,CUST0048,EMP002,Bengaluru,Fashion,Jeans,3,8329.83,0.1,7496.85,6467.43,1029.42,Cancelled,14,2025-07-03 14:00:00,Jul,7,Q3
ORD00811,2025-11-26,CUST0279,EMP006,Bengaluru,Beauty,Perfume,6,5127.0,0.0,5127.0,3421.91,1705.09,Completed,27,2025-11-27 03:00:00,Nov,11,Q4
ORD00812,2025-09-30,CUST0198,EMP002,Hyderabad,Home & Kitchen,Cookware Set,1,5869.8,0.1,5282.82,3341.17,1941.65,Completed,27,2025-10-01 03:00:00,Sep,9,Q3
ORD00813,2025-12-06,CUST0158,EMP007,Ahmedabad,Fashion,Jeans,4,24238.96,0.25,18179.22,13695.35,4483.87,Completed,6,2025-12-06 06:00:00,Dec,12,Q4
ORD00814,2025-03-10,CUST0007,EMP003,Chennai,Fashion,T-Shirt,2,6311.88,0.1,5680.69,4059.58,1621.11,Cancelled,1,2025-03-10 01:00:00,Mar,3,Q1
ORD00815,2025-02-03,CUST0248,EMP003,Hyderabad,Office Supplies,File Folder,5,3953.2,0.15,3360.22,2945.0,415.22,Completed,10,2025-02-03 10:00:00,Feb,2,Q1
ORD00816,2025-09-19,CUST0232,EMP005,Hyderabad,Beauty,Perfume,1,3709.59,0.1,3338.63,2345.65,992.98,Completed,28,2025-09-20 04:00:00,Sep,9,Q3
ORD00817,2025-02-22,CUST0106,EMP003,Delhi,Home & Kitchen,Cookware Set,2,7687.0,0.2,6149.6,3533.13,2616.47,Completed,6,2025-02-22 06:00:00,Feb,2,Q1
ORD00818,2025-07-24,CUST0098,EMP002,Chennai,Office Supplies,File Folder,1,5733.4,0.2,4586.72,4002.06,584.66,Completed,18,2025-07-24 18:00:00,Jul,7,Q3
ORD00819,2025-05-06,CUST0268,EMP010,Hyderabad,Office Supplies,Pen Set,5,13918.65,0.0,13918.65,11529.98,2388.67,Completed,32,2025-05-07 08:00:00,May,5,Q2
ORD00820,2025-08-23,CUST0060,EMP009,Chennai,Beauty,Face Wash,2,11699.4,0.05,11114.43,6766.72,4347.71,Completed,32,2025-08-24 08:00:00,Aug,8,Q3
ORD00821,2025-02-12,CUST0140,EMP002,Hyderabad,Home & Kitchen,Water Bottle,6,44561.58,0.05,42333.5,35920.81,6412.69,Completed,13,2025-02-12 13:00:00,Feb,2,Q1
ORD00822,2025-08-28,CUST0190,EMP002,Ahmedabad,Beauty,Hair Dryer,6,12798.06,0.05,12158.16,8053.81,4104.35,Completed,35,2025-08-29 11:00:00,Aug,8,Q3
ORD00823,2025-04-21,CUST0125,EMP008,Mumbai,Home & Kitchen,Cookware Set,5,41619.9,0.0,41619.9,28070.41,13549.49,Delayed,50,2025-04-23 02:00:00,Apr,4,Q2
ORD00824,2025-09-06,CUST0163,EMP009,Ahmedabad,Beauty,Hair Dryer,3,10128.51,0.15,8609.23,7310.18,1299.05,Pending,6,2025-09-06 06:00:00,Sep,9,Q3
ORD00825,2025-05-31,CUST0060,EMP007,Ahmedabad,Office Supplies,Desk Organizer,5,11908.05,0.0,11908.05,8632.6,3275.45,Delayed,68,2025-06-02 20:00:00,May,5,Q2
ORD00826,2025-07-02,CUST0031,EMP003,Hyderabad,Office Supplies,Desk Organizer,3,11008.86,0.1,9907.97,5899.82,4008.15,Completed,40,2025-07-03 16:00:00,Jul,7,Q3
ORD00827,2025-12-02,CUST0076,EMP009,Ahmedabad,Electronics,USB Hub,2,1876.44,0.1,1688.8,1134.52,554.28,Pending,0,2025-12-02 00:00:00,Dec,12,Q4
ORD00828,2025-04-05,CUST0243,EMP003,Ahmedabad,Fashion,Jacket,3,3598.92,0.05,3418.97,2695.15,723.82,Cancelled,20,2025-04-05 20:00:00,Apr,4,Q2
ORD00829,2025-01-08,CUST0258,EMP005,Ahmedabad,Beauty,Shampoo,2,7221.04,0.2,5776.83,3509.31,2267.52,Completed,7,2025-01-08 07:00:00,Jan,1,Q1
ORD00830,2025-12-26,CUST0190,EMP009,Hyderabad,Electronics,USB Hub,2,13032.82,0.15,11077.9,8250.56,2827.34,Completed,23,2025-12-26 23:00:00,Dec,12,Q4
ORD00831,2025-07-03,CUST0296,EMP003,Kolkata,Fashion,Jeans,7,53673.27,0.1,48305.94,37651.6,10654.34,Completed,31,2025-07-04 07:00:00,Jul,7,Q3
ORD00832,2025-10-08,CUST0177,EMP007,Mumbai,Beauty,Shampoo,4,22804.92,0.05,21664.67,14373.9,7290.77,Completed,17,2025-10-08 17:00:00,Oct,10,Q4
ORD00833,2025-07-14,CUST0288,EMP001,Bengaluru,Home & Kitchen,Water Bottle,2,2057.16,0.05,1954.3,1522.36,431.94,Completed,47,2025-07-15 23:00:00,Jul,7,Q3
ORD00834,2025-12-18,CUST0294,EMP004,Chennai,Fashion,Sneakers,3,17284.11,0.15,14691.49,12367.13,2324.36,Completed,37,2025-12-19 13:00:00,Dec,12,Q4
ORD00835,2025-07-14,CUST0207,EMP004,Kolkata,Office Supplies,Desk Organizer,4,21823.28,0.0,21823.28,15402.84,6420.44,Pending,13,2025-07-14 13:00:00,Jul,7,Q3
ORD00836,2025-06-04,CUST0215,EMP007,Pune,Electronics,USB Hub,4,27512.52,0.1,24761.27,16747.53,8013.74,Completed,34,2025-06-05 10:00:00,Jun,6,Q2
ORD00837,2025-04-03,CUST0141,EMP008,Mumbai,Fashion,Sneakers,2,14081.66,0.15,11969.41,7575.23,4394.18,Completed,36,2025-04-04 12:00:00,Apr,4,Q2
ORD00838,2025-06-09,CUST0085,EMP001,Kolkata,Fashion,Jacket,5,36997.5,0.05,35147.62,26339.2,8808.42,Completed,42,2025-06-10 18:00:00,Jun,6,Q2
ORD00839,2025-03-02,CUST0182,EMP005,Ahmedabad,Office Supplies,Desk Organizer,5,18040.0,0.2,14432.0,12127.95,2304.05,Completed,31,2025-03-03 07:00:00,Mar,3,Q1
ORD00840,2025-05-02,CUST0128,EMP007,Bengaluru,Beauty,Face Wash,6,35863.02,0.0,35863.02,23566.96,12296.06,Completed,28,2025-05-03 04:00:00,May,5,Q2
ORD00841,2025-02-20,CUST0269,EMP004,Hyderabad,Home & Kitchen,Mixer Grinder,4,9559.56,0.2,7647.65,5206.2,2441.45,Completed,35,2025-02-21 11:00:00,Feb,2,Q1
ORD00842,2025-10-04,CUST0039,EMP004,Delhi,Office Supplies,Calculator,2,16988.92,0.0,16988.92,11623.59,5365.33,Completed,12,2025-10-04 12:00:00,Oct,10,Q4
ORD00843,2025-01-05,CUST0023,EMP004,Bengaluru,Home & Kitchen,Cookware Set,7,11298.28,0.1,10168.45,7474.5,2693.95,Pending,15,2025-01-05 15:00:00,Jan,1,Q1
ORD00844,2025-04-02,CUST0242,EMP006,Mumbai,Beauty,Perfume,5,1172.3,0.05,1113.68,696.47,417.21,Completed,34,2025-04-03 10:00:00,Apr,4,Q2
ORD00845,2025-06-19,CUST0107,EMP007,Delhi,Fashion,Jeans,7,9747.85,0.15,8285.67,6805.27,1480.4,Cancelled,11,2025-06-19 11:00:00,Jun,6,Q2
ORD00846,2025-11-13,CUST0142,EMP002,Hyderabad,Home & Kitchen,Storage Box,2,13257.06,0.1,11931.35,7726.13,4205.22,Completed,26,2025-11-14 02:00:00,Nov,11,Q4
ORD00847,2025-01-22,CUST0145,EMP005,Bengaluru,Electronics,USB Hub,2,7761.28,0.0,7761.28,6075.29,1685.99,Delayed,60,2025-01-24 12:00:00,Jan,1,Q1
ORD00848,2025-11-22,CUST0280,EMP004,Pune,Electronics,Headphones,4,15546.52,0.1,13991.87,10065.21,3926.66,Completed,13,2025-11-22 13:00:00,Nov,11,Q4
ORD00849,2025-01-01,CUST0245,EMP003,Chennai,Office Supplies,File Folder,7,56871.08,0.05,54027.53,40161.16,13866.37,Completed,19,2025-01-01 19:00:00,Jan,1,Q1
ORD00850,2025-05-13,CUST0191,EMP007,Chennai,Beauty,Hair Dryer,6,46973.7,0.1,42276.33,25757.74,16518.59,Pending,8,2025-05-13 08:00:00,May,5,Q2
ORD00851,2025-08-21,CUST0290,EMP006,Mumbai,Office Supplies,Desk Organizer,4,10993.92,0.2,8795.14,6970.66,1824.48,Cancelled,6,2025-08-21 06:00:00,Aug,8,Q3
ORD00852,2025-01-12,CUST0179,EMP007,Kolkata,Office Supplies,Calculator,1,1895.64,0.05,1800.86,1102.57,698.29,Delayed,78,2025-01-15 06:00:00,Jan,1,Q1
ORD00853,2025-12-12,CUST0112,EMP005,Hyderabad,Office Supplies,File Folder,7,50643.81,0.05,48111.62,28262.99,19848.63,Completed,31,2025-12-13 07:00:00,Dec,12,Q4
ORD00854,2025-02-15,CUST0214,EMP006,Hyderabad,Electronics,Power Bank,5,38576.3,0.0,38576.3,28176.29,10400.01,Cancelled,17,2025-02-15 17:00:00,Feb,2,Q1
ORD00855,2025-02-03,CUST0138,EMP005,Chennai,Electronics,Wireless Mouse,5,23361.65,0.1,21025.48,16485.41,4540.07,Completed,18,2025-02-03 18:00:00,Feb,2,Q1
ORD00856,2025-03-19,CUST0200,EMP007,Bengaluru,Office Supplies,Calculator,5,27028.45,0.05,25677.03,14546.34,11130.69,Completed,16,2025-03-19 16:00:00,Mar,3,Q1
ORD00857,2025-08-06,CUST0007,EMP002,Hyderabad,Electronics,USB Hub,3,6885.69,0.05,6541.41,3747.58,2793.83,Completed,45,2025-08-07 21:00:00,Aug,8,Q3
ORD00858,2025-10-28,CUST0013,EMP005,Pune,Beauty,Perfume,2,13673.4,0.0,13673.4,11142.24,2531.16,Cancelled,8,2025-10-28 08:00:00,Oct,10,Q4
ORD00859,2025-03-14,CUST0080,EMP006,Pune,Office Supplies,Notebook,4,21712.88,0.05,20627.24,16852.06,3775.18,Completed,20,2025-03-14 20:00:00,Mar,3,Q1
ORD00860,2025-10-09,CUST0286,EMP006,Hyderabad,Electronics,Wireless Mouse,5,21771.7,0.25,16328.78,10302.65,6026.13,Completed,10,2025-10-09 10:00:00,Oct,10,Q4
ORD00861,2025-09-06,CUST0159,EMP005,Hyderabad,Home & Kitchen,Cookware Set,1,651.91,0.05,619.31,466.36,152.95,Delayed,87,2025-09-09 15:00:00,Sep,9,Q3
ORD00862,2025-02-16,CUST0272,EMP010,Chennai,Office Supplies,Pen Set,5,38990.3,0.1,35091.27,24432.28,10658.99,Delayed,59,2025-02-18 11:00:00,Feb,2,Q1
ORD00863,2025-05-01,CUST0201,EMP007,Mumbai,Office Supplies,Calculator,6,31734.12,0.15,26974.0,20467.59,6506.41,Completed,16,2025-05-01 16:00:00,May,5,Q2
ORD00864,2025-08-02,CUST0150,EMP010,Chennai,Beauty,Hair Dryer,2,3517.94,0.15,2990.25,2496.11,494.14,Completed,20,2025-08-02 20:00:00,Aug,8,Q3
ORD00865,2025-08-27,CUST0296,EMP008,Mumbai,Fashion,Backpack,7,36493.24,0.05,34668.58,19981.33,14687.25,Pending,7,2025-08-27 07:00:00,Aug,8,Q3
ORD00866,2025-02-25,CUST0293,EMP007,Ahmedabad,Fashion,Sneakers,2,11613.64,0.1,10452.28,8432.22,2020.06,Completed,39,2025-02-26 15:00:00,Feb,2,Q1
ORD00867,2025-12-16,CUST0272,EMP005,Pune,Beauty,Moisturizer,7,31781.26,0.2,25425.01,18120.39,7304.62,Cancelled,14,2025-12-16 14:00:00,Dec,12,Q4
ORD00868,2025-04-17,CUST0043,EMP001,Mumbai,Beauty,Moisturizer,7,43023.05,0.0,43023.05,31671.93,11351.12,Delayed,81,2025-04-20 09:00:00,Apr,4,Q2
ORD00869,2025-11-15,CUST0015,EMP005,Chennai,Beauty,Face Wash,4,20020.56,0.05,19019.53,14565.11,4454.42,Pending,1,2025-11-15 01:00:00,Nov,11,Q4
ORD00870,2025-02-17,CUST0248,EMP010,Hyderabad,Fashion,Jacket,3,24191.64,0.05,22982.06,19637.38,3344.68,Delayed,62,2025-02-19 14:00:00,Feb,2,Q1
ORD00871,2025-03-02,CUST0172,EMP002,Mumbai,Beauty,Moisturizer,7,4188.59,0.05,3979.16,2263.02,1716.14,Delayed,67,2025-03-04 19:00:00,Mar,3,Q1
ORD00872,2025-12-03,CUST0218,EMP005,Chennai,Electronics,Wireless Mouse,7,7260.05,0.05,6897.05,3860.47,3036.58,Delayed,53,2025-12-05 05:00:00,Dec,12,Q4
ORD00873,2025-01-26,CUST0137,EMP005,Pune,Office Supplies,Desk Organizer,4,6400.64,0.15,5440.54,3312.34,2128.2,Completed,37,2025-01-27 13:00:00,Jan,1,Q1
ORD00874,2025-10-19,CUST0227,EMP002,Delhi,Office Supplies,File Folder,5,29564.65,0.0,29564.65,25884.67,3679.98,Completed,30,2025-10-20 06:00:00,Oct,10,Q4
ORD00875,2025-09-14,CUST0044,EMP005,Ahmedabad,Home & Kitchen,Table Lamp,6,33244.38,0.1,29919.94,23516.33,6403.61,Completed,13,2025-09-14 13:00:00,Sep,9,Q3
ORD00876,2025-01-08,CUST0020,EMP004,Mumbai,Home & Kitchen,Storage Box,1,7598.69,0.1,6838.82,5148.48,1690.34,Delayed,66,2025-01-10 18:00:00,Jan,1,Q1
ORD00877,2025-04-23,CUST0119,EMP001,Pune,Office Supplies,Desk Organizer,4,25078.12,0.1,22570.31,12764.03,9806.28,Pending,1,2025-04-23 01:00:00,Apr,4,Q2
ORD00878,2025-12-21,CUST0234,EMP003,Pune,Electronics,Headphones,3,13184.31,0.15,11206.66,9414.79,1791.87,Completed,23,2025-12-21 23:00:00,Dec,12,Q4
ORD00879,2025-09-10,CUST0262,EMP001,Bengaluru,Fashion,Jacket,4,33727.2,0.05,32040.84,26216.13,5824.71,Delayed,78,2025-09-13 06:00:00,Sep,9,Q3
ORD00880,2025-06-29,CUST0083,EMP005,Delhi,Fashion,T-Shirt,2,4744.0,0.2,3795.2,2919.97,875.23,Delayed,69,2025-07-01 21:00:00,Jun,6,Q2
ORD00881,2025-07-26,CUST0031,EMP004,Mumbai,Electronics,USB Hub,5,35535.75,0.1,31982.18,21169.43,10812.75,Completed,26,2025-07-27 02:00:00,Jul,7,Q3
ORD00882,2025-10-30,CUST0274,EMP007,Chennai,Fashion,T-Shirt,5,18568.5,0.1,16711.65,9580.23,7131.42,Completed,24,2025-10-31 00:00:00,Oct,10,Q4
ORD00883,2025-05-07,CUST0234,EMP005,Mumbai,Beauty,Shampoo,7,38968.58,0.15,33123.29,24558.03,8565.26,Pending,17,2025-05-07 17:00:00,May,5,Q2
ORD00884,2025-02-25,CUST0028,EMP010,Mumbai,Office Supplies,Calculator,5,31113.45,0.05,29557.78,23276.73,6281.05,Completed,13,2025-02-25 13:00:00,Feb,2,Q1
ORD00885,2025-08-02,CUST0252,EMP004,Delhi,Office Supplies,Calculator,5,27209.25,0.0,27209.25,15811.28,11397.97,Completed,44,2025-08-03 20:00:00,Aug,8,Q3
ORD00886,2025-01-14,CUST0253,EMP002,Kolkata,Electronics,Power Bank,5,6616.2,0.15,5623.77,4269.25,1354.52,Cancelled,12,2025-01-14 12:00:00,Jan,1,Q1
ORD00887,2025-01-28,CUST0239,EMP004,Pune,Fashion,Backpack,5,19243.2,0.1,17318.88,11162.03,6156.85,Completed,33,2025-01-29 09:00:00,Jan,1,Q1
ORD00888,2025-03-19,CUST0175,EMP002,Pune,Home & Kitchen,Mixer Grinder,1,4838.01,0.2,3870.41,3104.85,765.56,Pending,20,2025-03-19 20:00:00,Mar,3,Q1
ORD00889,2025-08-04,CUST0194,EMP008,Pune,Home & Kitchen,Mixer Grinder,3,21718.56,0.25,16288.92,11859.53,4429.39,Completed,21,2025-08-04 21:00:00,Aug,8,Q3
ORD00890,2025-12-31,CUST0180,EMP003,Pune,Fashion,Sneakers,7,26981.08,0.05,25632.03,15189.08,10442.95,Completed,17,2025-12-31 17:00:00,Dec,12,Q4
ORD00891,2025-06-03,CUST0295,EMP009,Delhi,Home & Kitchen,Cookware Set,5,39107.7,0.05,37152.31,26889.04,10263.27,Delayed,78,2025-06-06 06:00:00,Jun,6,Q2
